delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
2.551643,100,74.0,6034,603400,0.5129166,3.0645595,0.060761414,56.16122593453661,1.0,0.82
1.8153629,100,100.0,6035,603500,0.41280216,2.2281651,0.038106207,48.90861468518732,1.0,0.82
6.8467164,100,76.0,6036,603600,0.11010959,6.956826,0.10279894,34.060328699764455,1.0,0.821
5.2653604,100,67.0,6037,603700,0.32136858,5.586729,0.009108756,71.27888399701106,1.0,0.821
7.599036,100,74.0,6038,603800,0.1228674,7.721904,0.062387023,36.9032644968111,1.0,0.821
1.7091231,100,100.0,6039,603900,0.1981341,1.9072572,0.1981341,45.4255684959584,1.0,0.821
7.3588657,100,89.0,6040,604000,0.2666253,7.625491,0.034160513,86.03144617322162,1.0,0.821
2.1774278,100,36.0,6041,604100,1.9058894,4.0833173,1.8558869,41.04561457829862,1.0,0.821
3.132708,100,48.0,6042,604200,0.21819891,3.350907,0.20557252,33.88114106708166,1.0,0.821
3.7532058,100,53.0,6043,604300,0.22389033,3.977096,0.21958324,52.2607099590056,1.0,0.821
3.921954,100,8.0,6044,604400,0.20916449,4.1311183,0.2085294,32.56720283998969,1.0,0.821
8.943526,100,87.0,6045,604500,0.2597891,9.203316,0.103592016,79.68897333880767,1.0,0.821
2.5206304,100,71.0,6046,604600,0.18728527,2.7079155,0.075102605,65.24828564543752,1.0,0.821
6.277317,100,88.0,6047,604700,0.26506078,6.542378,0.16494158,39.01961258584344,1.0,0.822
2.465221,100,100.0,6048,604800,0.25618646,2.7214074,0.14180872,39.663814432950694,1.0,0.822
1.9389858,100,100.0,6049,604900,0.20098358,2.1399693,0.18531424,32.20725161976758,1.0,0.822
4.2124085,100,65.0,6050,605000,0.091837235,4.304246,0.08424963,46.24509646210961,1.0,0.822
5.8523574,100,41.0,6051,605100,0.92984813,6.7822056,0.124490954,98.86485724562766,1.0,0.822
8.289881,100,84.0,6052,605200,0.91154844,9.201429,0.07875711,36.63329964897816,1.0,0.822
6.3987107,100,95.0,6053,605300,0.1893119,6.5880227,0.07195094,35.13247013453906,1.0,0.822
3.6369987,100,84.0,6054,605400,1.620213,5.2572117,1.4587088,52.48342868883649,1.0,0.822
9.854847,100,79.0,6055,605500,0.18929096,10.044138,0.18355532,32.331374885722965,1.0,0.822
6.4977756,100,76.0,6056,605600,0.21769913,6.7154746,0.115024514,79.86543060037161,1.0,0.822
5.9775643,100,88.0,6057,605700,0.2626933,6.2402577,0.0083958935,45.85410639458808,1.0,0.822
4.507149,100,97.0,6058,605800,0.053459387,4.5606084,0.011832234,40.0315724472178,1.0,0.822
5.8521085,100,96.0,6059,605900,0.047075104,5.8991838,0.027465444,53.724624512075124,1.0,0.822
7.5307727,100,94.0,6060,606000,0.37888706,7.90966,0.24423847,42.289147066335005,1.0,0.822
0.6543851,100,0.0,6061,606100,4.5045238,5.158909,4.503446,32.186085629962044,0.0,0.822
3.3452833,100,99.0,6062,606200,0.22860499,3.5738883,0.030801238,92.84889528005837,1.0,0.821
6.1353984,100,96.0,6063,606300,0.61751807,6.7529163,0.124666944,34.81248560478575,1.0,0.821
8.68055,100,68.0,6064,606400,0.42841288,9.108962,0.026913313,37.79923123702492,1.0,0.821
4.760044,100,68.0,6065,606500,0.5231963,5.2832403,0.24145395,54.558164231325456,1.0,0.821
-0.14169073,100,0.0,6066,606600,6.6976624,6.5559716,5.7782702,33.11167068638266,0.0,0.821
7.9712977,100,91.0,6067,606700,0.1698375,8.141135,0.13268109,74.268475777465,1.0,0.82
9.067963,100,29.0,6068,606800,0.21012802,9.2780905,0.09618035,78.03407091953157,1.0,0.82
3.2644804,100,99.0,6069,606900,0.29423934,3.5587196,0.046406455,34.06291225399573,1.0,0.82
8.148342,100,92.0,6070,607000,0.93021387,9.078556,0.067940906,53.35338074240288,1.0,0.82
3.5335257,100,41.0,6072,607200,0.22866638,3.762192,0.055666447,35.59987553678158,1.0,0.82
1.3069912,100,100.0,6073,607300,0.31359032,1.6205815,0.16581847,41.16900506811239,1.0,0.82
2.0424294,100,79.0,6075,607500,0.1731493,2.2155788,0.14966926,71.44435920042625,1.0,0.821
1.245556,100,100.0,6076,607600,0.17696095,1.422517,0.07281821,41.06701084476278,1.0,0.822
9.379697,100,89.0,6077,607700,0.4306641,9.810361,0.11101019,40.64343369292187,1.0,0.822
7.215327,100,91.0,6078,607800,0.35200506,7.567332,0.03862945,51.46173114826186,1.0,0.822
7.0244055,100,88.0,6079,607900,0.38968796,7.4140935,0.10284804,39.7772710141824,1.0,0.822
2.935834,100,53.0,6080,608000,0.17699796,3.1128318,0.13775095,47.14401486378795,1.0,0.823
3.2454433,100,98.0,6081,608100,0.4600281,3.7054715,0.14619575,48.09448861513736,1.0,0.823
5.574717,100,79.0,6082,608200,0.43770823,6.0124254,0.101998284,46.09071586638661,1.0,0.823
8.044107,100,55.0,6083,608300,0.09750325,8.141611,0.029775623,43.14587360821181,1.0,0.824
8.485395,100,90.0,6084,608400,0.42174044,8.907136,0.38508174,47.74204137867292,1.0,0.824
1.8730996,100,99.0,6085,608500,0.12865275,2.0017524,0.07277335,38.086441238033814,1.0,0.824
1.5784149,100,0.0,6086,608600,3.0492945,4.6277094,2.6095912,52.34715153040046,0.0,0.824
4.582579,100,66.0,6087,608700,0.46346337,5.0460424,0.08084295,41.222860144137854,1.0,0.823
8.273271,100,89.0,6088,608800,0.35353953,8.62681,0.07905475,49.614791659593855,1.0,0.823
2.7889638,100,83.0,6089,608900,0.5402321,3.329196,0.29511714,69.57118296442324,1.0,0.823
1.7877924,100,100.0,6090,609000,0.25559217,2.0433846,0.06649535,56.133678943981735,1.0,0.823
4.4472,100,22.0,6091,609100,0.49613327,4.943333,0.12865302,34.37968751997959,1.0,0.824
2.9328513,100,99.0,6092,609200,0.7830252,3.7158766,0.21126536,43.84894308079539,1.0,0.824
-2.315233,100,32.0,6093,609300,5.5230985,3.2078655,1.8809173,74.4259203462595,1.0,0.824
4.1237073,100,96.0,6094,609400,0.24370135,4.3674088,0.14206086,31.210761023784613,1.0,0.824
0.024946213,100,0.0,6095,609500,2.824738,2.8496842,2.824738,58.873117695170805,0.0,0.824
1.0903193,100,100.0,6096,609600,0.057101578,1.1474209,0.020485418,54.905964968501394,1.0,0.823
9.770194,100,81.0,6097,609700,0.3157046,10.085898,0.056204174,42.060249296715156,1.0,0.823
-0.2652955,100,0.0,6098,609800,6.157361,5.8920655,4.9176435,51.45197145886067,0.0,0.823
6.067027,100,94.0,6099,609900,0.08317416,6.1502013,0.059234142,51.41402846664668,1.0,0.822
1.0898161,100,100.0,6100,610000,0.32726803,1.4170841,0.20843123,34.74332639345514,1.0,0.822
-0.02024293,100,12.0,6101,610100,3.2639399,3.243697,1.7431529,71.00381520505732,1.0,0.822
8.177514,100,94.0,6102,610200,0.05369101,8.231205,0.05369101,89.11966816059841,1.0,0.822
6.4532375,100,96.0,6103,610300,0.3823917,6.835629,0.015618077,28.22282058100614,1.0,0.822
8.299067,100,84.0,6104,610400,0.5330805,8.832147,0.1341436,47.69760861706179,1.0,0.822
-0.34107065,100,0.0,6105,610500,5.727167,5.3860965,5.3860965,35.126750305933996,0.0,0.822
-0.28126,100,0.0,6106,610600,5.20131,4.92005,4.1652756,43.120496912800306,0.0,0.821
3.0675821,100,78.0,6107,610700,0.28629756,3.3538797,0.1748544,48.21167644930301,1.0,0.82
5.799158,100,38.0,6108,610800,2.0290833,7.8282413,1.8479226,36.58942849780139,1.0,0.82
5.0748935,100,90.0,6109,610900,0.26885715,5.3437505,0.043518774,52.56527917672246,1.0,0.82
0.8028396,100,100.0,6110,611000,0.15070836,0.95354795,0.12603581,52.34653741645005,1.0,0.82
6.6784816,100,93.0,6111,611100,0.15477207,6.833254,0.06621647,30.63310250375692,1.0,0.82
7.398171,100,89.0,6112,611200,0.23972417,7.637895,0.16639815,80.61653145700456,1.0,0.821
2.0706208,100,72.0,6113,611300,0.43917054,2.5097914,0.13039793,71.37393025567339,1.0,0.821
6.378832,100,75.0,6114,611400,0.37786555,6.756697,0.014316093,34.00999451614397,1.0,0.821
0.79161465,100,100.0,6115,611500,0.03322153,0.8248362,0.0038481618,46.667021224278535,1.0,0.821
6.472649,100,19.0,6116,611600,0.45143837,6.9240875,0.14498438,70.47133911210196,1.0,0.821
1.1892143,100,100.0,6117,611700,1.384534,2.5737484,1.2396134,31.30435509492578,1.0,0.821
5.493167,100,31.0,6118,611800,0.14789516,5.6410623,0.14789516,66.85636089616736,1.0,0.821
4.770174,100,93.0,6120,612000,0.29001543,5.0601892,0.15430471,32.901394591697716,1.0,0.821
5.9839315,100,43.0,6121,612100,0.8705294,6.8544607,0.05384409,46.14858856508977,1.0,0.821
5.7321806,100,34.0,6123,612300,0.207573,5.9397535,0.06315543,36.9669225548867,1.0,0.821
2.207915,100,84.0,6124,612400,0.25824794,2.466163,0.041431136,38.5501347042976,1.0,0.821
5.8229003,100,83.0,6126,612600,0.15909731,5.9819975,0.14609002,43.24471009843387,1.0,0.821
3.8508136,100,92.0,6127,612700,0.2154824,4.066296,0.034355864,36.50148923810622,1.0,0.822
8.136931,100,87.0,6128,612800,0.5155149,8.652447,0.19311768,61.28032107742691,1.0,0.822
1.9532511,100,100.0,6129,612900,0.302331,2.255582,0.1455874,42.83242095519792,1.0,0.822
7.5451455,100,88.0,6130,613000,0.2844753,7.829621,0.052397233,35.348617538571155,1.0,0.822
4.173514,100,97.0,6131,613100,0.31865987,4.4921737,0.016242564,63.666609086512615,1.0,0.822
2.9176037,100,81.0,6132,613200,0.21908508,3.1366887,0.024341926,30.849993255271002,1.0,0.823
4.004973,100,98.0,6133,613300,0.17481929,4.1797924,0.055915505,59.355287537411,1.0,0.823
7.335169,100,89.0,6134,613400,0.038311243,7.37348,0.010005184,42.38786246752041,1.0,0.823
