actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
7947,794700,-8.95186,-3.2079234,-1.742332,-0.99993503,100,1.0,9.215001,9.197897,7.1235595,6.4774094,0.2631404,5.989973,5.381226,5.4774737,0.2631404,4.810894,3.8497446,3.4351902,6.949180699782807,1.0,0.266
7951,795100,-2.5302396,-3.2906508,-1.8476305,-1.025861,100,1.0,9.044926,8.200391,7.2135496,6.483454,6.514686,4.9097395,5.365917,5.457593,6.514686,3.454906,3.8203888,3.4219916,7.694608484721824,0.0,0.268
7955,795500,-9.97158,-2.2226672,-1.8736682,-1.0241592,100,0.0,12.787775,7.465626,7.287179,6.485398,2.8161955,5.242959,5.413511,5.4612393,2.8161955,3.6154695,3.8975968,3.4357142,7.947755688235516,0.0,0.265
7959,795900,-5.475682,-1.851815,-2.079244,-1.0465848,100,0.0,7.865609,7.215936,7.365083,6.493274,2.3899274,5.3641205,5.2858386,5.4466896,2.3899274,3.8703246,3.9130316,3.4297926,8.011744358304167,0.0,0.264
7963,796300,0.96442413,-3.158608,-1.9863138,-1.0465517,100,93.0,1.5420957,8.163525,7.3985424,6.499263,2.5065198,5.004916,5.4122286,5.452711,1.5420957,4.053776,3.9699903,3.4400842,6.91272799244751,1.0,0.262
7967,796700,1.7461948,-2.9196846,-1.9592091,-1.046289,100,0.0,5.3245687,7.2598886,7.315111,6.49888,7.0707636,4.3402047,5.3559017,5.4525914,5.3245687,3.3475208,3.8957398,3.4382443,9.69124754077001,0.0,0.262
7970,797000,-2.6182156,-0.9157915,-1.7594688,-1.0288438,100,0.0,7.548877,6.6300225,7.1687365,6.4897833,4.930661,5.714231,5.409267,5.4609394,1.4305921,3.9178455,3.8828766,3.4406543,8.04148245276887,1.0,0.261
7974,797400,0.3014078,-0.3420802,-1.6846102,-1.0266367,100,0.0,4.0755086,6.1643505,7.1147847,6.4959607,4.3769164,5.822271,5.4301744,5.4693246,2.6189997,3.3166347,3.8622825,3.438835,7.946564007178823,0.0,0.262
7978,797800,-1.0107708,1.0675751,-1.5589728,-1.0273347,100,0.0,7.8528523,5.318534,6.9530816,6.495969,6.8420815,6.3861084,5.394109,5.4686337,1.8326623,3.13486,3.8329709,3.4412549,8.126653924981385,1.0,0.262
7982,798200,0.639174,0.6242534,-1.5521528,-1.016873,100,0.0,4.4448304,5.6394696,6.9829035,6.487664,5.0840044,6.2637224,5.430751,5.470791,2.5945013,3.3067508,3.796506,3.445394,8.042753204969761,0.0,0.262
7986,798600,2.6291785,-0.5193809,-1.4794899,-1.0173367,100,0.0,7.317656,6.443055,6.896139,6.4859185,9.946835,5.923674,5.4166484,5.4685817,7.317656,3.483857,3.732422,3.4443583,8.060341252496238,0.0,0.262
7990,799000,-7.1211014,-0.38168746,-1.4816824,-1.0339019,100,1.0,8.029055,6.6486,6.969984,6.4983125,0.907953,6.2669125,5.4883027,5.464411,0.6221224,4.8196735,3.8069754,3.455635,7.922947982891677,1.0,0.261
7994,799400,-3.2709348,-1.5301987,-1.573542,-1.0241482,100,0.0,5.4608083,7.0092406,7.013995,6.4821157,2.1898735,5.4790425,5.440454,5.4579678,1.8356405,4.040007,3.7649882,3.4447746,6.812486515900733,1.0,0.263
7998,799800,-1.6080477,-0.48972768,-1.4632226,-1.0136942,100,0.0,5.267535,6.174081,6.8542833,6.4755893,3.6594875,5.684353,5.3910613,5.461895,0.33237013,3.664756,3.651445,3.441273,8.003434090677334,1.0,0.265
8002,800200,-4.420941,0.65654105,-1.3085408,-1.013554,100,0.0,9.143037,4.613973,6.7161903,6.461386,4.722096,5.2705145,5.407649,5.447832,1.9195205,1.6951408,3.549356,3.4202964,8.054373720663916,1.0,0.269
8006,800600,-4.9202023,-0.14029293,-1.3597362,-1.01563,100,0.0,7.289515,5.036958,6.7557344,6.4484696,2.3693128,4.896665,5.395998,5.43284,2.3693128,1.7302303,3.5083332,3.405004,7.119144264161873,0.0,0.272
8010,801000,-5.374531,-1.1649415,-1.4204053,-1.0146275,100,0.0,11.892163,5.7450743,6.8857374,6.4484086,6.5176325,4.580133,5.465332,5.433781,6.103012,2.5371835,3.6169899,3.402154,7.9925825672646935,0.0,0.272
8014,801400,2.1078353,-1.130573,-1.284464,-1.0128771,100,96.0,1.964398,7.080082,6.921506,6.456478,4.072233,5.9495096,5.637042,5.443601,1.964398,3.7080154,3.6755283,3.4105546,7.938314117406538,1.0,0.273
8018,801800,-0.73963714,-1.4173664,-1.3284215,-1.0193114,100,0.0,4.3221173,7.926879,6.909979,6.4588456,3.5824802,6.509513,5.5815563,5.4395347,3.5824802,4.32121,3.7286246,3.415464,7.016125816213711,0.0,0.274
