actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
858,85800,2.8777606,100,97.0,2783,278300,0.58130354,3.4590642,0.56217563,84.82687793783292,1.0,0.251
859,85900,0.56565,100,0.0,2785,278500,4.3458133,4.9114633,4.0760875,78.08839173775223,0.0,0.251
859,85900,-0.70040226,100,13.0,2788,278800,6.122776,5.422374,0.6844234,186.49880323045517,1.0,0.251
859,85900,3.300822,100,0.0,2791,279100,3.857475,7.158297,3.221435,219.60592128583195,0.0,0.251
861,86100,0.84762335,100,0.0,2793,279300,5.133751,5.9813743,5.1036954,86.72222634597345,0.0,0.251
861,86100,2.6647196,100,0.0,2794,279400,8.6978035,11.362523,8.689866,92.23109405108582,0.0,0.251
862,86200,-0.40015173,100,0.0,2795,279500,5.9753413,5.5751896,5.5751896,96.77776921490168,0.0,0.251
862,86200,3.371433,100,0.0,2796,279600,2.8460176,6.2174506,2.6737359,91.98856125974402,0.0,0.251
863,86300,0.041727543,100,0.0,2797,279700,7.0293765,7.071104,6.736467,85.71554107947568,0.0,0.251
863,86300,-1.7246587,100,2.0,2799,279900,3.6331067,1.908448,1.6374387,254.72482117718792,1.0,0.251
863,86300,-2.6442413,100,0.0,2801,280100,6.5329,3.8886585,3.8886585,159.61208777952447,0.0,0.252
863,86300,-3.9054153,100,4.0,2804,280400,4.2047243,0.299309,0.299309,241.47481250212297,1.0,0.253
864,86400,-2.505221,100,0.0,2805,280500,4.357405,1.8521842,1.8521842,90.70189179966412,0.0,0.254
865,86500,-2.9076333,100,0.0,2806,280600,4.4645147,1.5568814,1.5568814,74.12500309273614,0.0,0.254
865,86500,0.41226006,100,0.0,2807,280700,6.470517,6.882777,6.4170995,85.66195512406809,0.0,0.254
865,86500,2.0580873,100,0.0,2810,281000,4.7734537,6.831541,4.7474794,263.2387441271387,0.0,0.256
866,86600,-5.183299,100,4.0,2812,281200,6.9934673,1.810168,0.84285223,82.5458653304941,1.0,0.255
867,86700,-5.5374146,100,41.0,2814,281400,7.2754374,1.7380229,1.652726,104.57662874272548,1.0,0.256
