actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3680,368000,8.99611,3.4635193,3.1398537,3.3450718,100,100.0,2511,251100,0.341235,0.84907806,1.965891,1.9733398,9.337345,4.3125973,5.105745,5.318412,0.055207428,0.10706065,0.18444161,0.30520973,18.334463964089785,1.0,0.972
3687,368700,7.2694645,4.860741,3.3022738,3.353769,100,0.0,2516,251600,0.48362407,0.9790497,2.0065582,1.9751378,7.7530885,5.8397903,5.3088317,5.328907,0.21662018,0.14068094,0.1865355,0.30316395,15.956036658638757,1.0,0.972
3695,369500,7.7034426,4.9568753,3.2430139,3.3671474,100,96.0,2521,252100,0.18073656,2.6788409,2.164414,1.9805895,7.884179,7.6357155,5.407428,5.3477373,0.091041684,0.2805388,0.19819464,0.30038905,16.48870974780078,1.0,0.972
3703,370300,10.794998,5.1104302,3.700212,3.3736436,100,97.0,2528,252800,0.6262586,0.8635855,1.8281001,1.9743555,11.421257,5.9740157,5.528313,5.347999,0.21612987,0.22977428,0.18995896,0.29823512,14.35744004654294,1.0,0.972
3711,371100,6.834425,1.6873144,3.3759973,3.3438897,100,95.0,2534,253400,0.17283161,4.5240927,2.1926126,2.0092444,7.0072565,6.211407,5.56861,5.353134,0.17283161,0.76385194,0.25073573,0.304274,16.20808028237886,1.0,0.971
3719,371900,8.062426,2.1908894,3.2709806,3.3427837,100,2.0,2540,254000,1.1203617,3.3160775,2.2721424,1.9966148,9.182787,5.506967,5.5431237,5.339399,0.058581423,0.81894684,0.2794693,0.30354202,16.458287308535205,1.0,0.972
3727,372700,5.692237,4.6039023,3.3338408,3.3571992,100,93.0,2546,254600,0.4350491,0.8043953,2.2108526,1.9893517,6.127286,5.4082975,5.5446944,5.3465514,0.22838604,0.16386025,0.27196112,0.30353722,16.288349846842745,1.0,0.972
3735,373500,5.48201,5.831602,3.7065275,3.3842497,100,56.0,2551,255100,0.102916,0.6376745,2.0441594,1.970041,5.5849257,6.4692774,5.7506866,5.3542905,0.102916,0.15800023,0.25719014,0.30006257,14.531946049989529,1.0,0.973
3744,374400,0.567932,4.7099023,3.8351188,3.372861,100,96.0,2557,255700,0.42563084,1.1523851,1.9425881,1.9781485,0.9935628,5.862287,5.777706,5.3510084,0.07724809,0.16337653,0.26073495,0.30030766,13.979869314027802,1.0,0.973
3752,375200,5.709546,3.5295856,3.8216588,3.3809266,100,99.0,2562,256200,0.50226414,0.46690097,1.9051285,1.9623189,6.21181,3.9964862,5.7267876,5.343245,0.034051873,0.11982037,0.2594278,0.2975722,15.766175321897608,1.0,0.973
3760,376000,2.8943493,3.7495599,3.9404547,3.3860571,100,100.0,2568,256800,0.45036227,1.4783778,1.7664222,1.953856,3.3447115,5.227937,5.706878,5.339913,0.19282077,0.5309334,0.29174918,0.29645398,16.543687295380877,1.0,0.973
3768,376800,3.3076155,4.0176644,4.134635,3.3853042,100,94.0,2573,257300,0.2492492,1.4823105,1.6062874,1.9472039,3.5568647,5.4999747,5.7409225,5.3325076,0.23432575,0.3205124,0.2911064,0.29648548,16.13683537042587,1.0,0.973
3776,377600,6.440921,2.8257587,3.9684842,3.4064112,100,39.0,2579,257900,2.1829321,3.196138,1.8262187,1.9380847,8.623853,6.0218964,5.794704,5.3444963,0.120215096,0.3099605,0.31137365,0.29360703,16.13197134594159,1.0,0.974
3784,378400,2.0096538,4.1325665,3.933486,3.4167173,100,100.0,2585,258500,0.60832804,1.1677097,1.833614,1.9255145,2.617982,5.3002763,5.7670994,5.3422318,0.046030454,0.20341161,0.3203034,0.2934678,14.303367370197654,1.0,0.974
3792,379200,-0.59833,2.4944482,3.726605,3.406756,100,88.0,2591,259100,1.9064344,1.3837808,1.6905426,1.9218073,1.3081044,3.8782287,5.417147,5.3285637,0.06976978,0.20125143,0.3183819,0.2926631,14.365547433935431,1.0,0.974
3800,380000,3.3246732,4.7136292,3.749968,3.4071424,100,0.0,2597,259700,0.05182893,1.0094489,1.6425208,1.9079677,3.376502,5.7230783,5.392489,5.31511,0.05182893,0.15021235,0.3085585,0.29254225,15.820102339666548,1.0,0.974
3808,380800,8.137076,4.955295,3.8732939,3.4189022,100,92.0,2602,260200,0.25036147,0.88406247,1.4830736,1.9108062,8.387438,5.839358,5.356367,5.3297086,0.15205143,0.23857331,0.30681518,0.29380083,14.679768349465443,1.0,0.974
3816,381600,-2.4230442,2.6637843,3.996427,3.421561,100,0.0,2608,260800,10.978805,2.4694548,1.36621,1.9228348,8.55576,5.133239,5.3626366,5.344396,0.11073419,0.36583728,0.25335458,0.29533327,15.47019321180682,1.0,0.974
3824,382400,1.7138193,3.3304782,3.91232,3.4288461,100,91.0,2613,261300,0.20012018,2.208277,1.453598,1.9288784,1.9139395,5.5387554,5.365919,5.3577247,0.12760492,0.34193084,0.25557032,0.29520887,16.668309930043876,1.0,0.974
3832,383200,5.356066,4.4291754,3.8282983,3.4150965,100,36.0,2618,261800,0.5263375,0.82171285,1.4725615,1.9318463,5.882404,5.250888,5.30086,5.346943,0.5263375,0.15023212,0.25184193,0.29515824,14.397008165676752,1.0,0.974
3840,384000,3.3569374,2.816669,3.6429434,3.3950708,100,0.0,2623,262300,4.442831,2.9265585,1.6207668,1.9505366,7.7997684,5.7432275,5.2637105,5.3456073,4.442831,0.7428115,0.31074658,0.30121443,18.921201568911354,0.0,0.972
3848,384800,3.3398795,1.2829878,3.494031,3.3718917,100,96.0,2629,262900,0.55589634,4.089817,1.8695059,1.9750234,3.8957758,5.372805,5.363538,5.3469152,0.19068709,0.5739769,0.35206643,0.30520314,16.00013305774714,1.0,0.971
3856,385600,0.9307165,1.7229817,3.2332182,3.3624597,100,0.0,2635,263500,4.7797422,3.038323,2.045973,1.987545,5.7104588,4.7613044,5.2791924,5.350004,0.10902491,0.33954027,0.35281545,0.30758432,14.443516393528713,1.0,0.971
3864,386400,0.7687324,3.2116673,3.2377179,3.3308644,100,96.0,2641,264100,0.61434734,1.7560427,2.102368,2.0002165,1.3830798,4.9677095,5.3400855,5.331081,0.070652254,0.15779755,0.3382044,0.30761516,14.162713392714721,1.0,0.971
3872,387200,5.599698,3.1656086,3.2919092,3.329808,100,2.0,2647,264700,2.1517131,1.5288723,2.0030031,2.0043938,7.751411,4.694481,5.2949123,5.3342023,0.065517224,0.13480946,0.31856954,0.30723357,14.296620767864454,1.0,0.971
