actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
2732,273200,6.386713,-0.8972969,0.49140304,0.6670023,100,100.0,1805,180500,1.8192235,4.7479787,4.706359,4.833936,8.205936,3.8506813,5.197761,5.5009384,1.8192235,2.3052363,2.049579,2.1256976,16.740025021210876,1.0,0.564
2740,274000,6.480941,2.4838889,0.69967926,0.67646265,100,50.0,1813,181300,1.8912706,3.472838,4.6143446,4.8292465,8.372211,5.956727,5.3140235,5.505709,0.57995427,2.0682814,2.085154,2.120845,14.708594039228982,1.0,0.567
2748,274800,-3.0953841,1.9144485,0.77797204,0.688408,100,0.0,1818,181800,4.115628,3.7343879,4.5747213,4.8090878,1.0202436,5.648836,5.352693,5.497496,0.6334906,1.5738857,2.0321481,2.1116269,16.88257270793825,1.0,0.569
2760,276000,-1.9208672,0.048297454,0.63594186,0.6950965,100,37.0,1826,182600,2.3688455,4.8757176,4.64684,4.810757,0.4479782,4.9240155,5.282782,5.5058537,0.4479782,2.012655,1.9579431,2.1164508,11.444092606394175,1.0,0.567
2768,276800,1.072926,1.2119799,0.6866653,0.67940074,100,0.0,1831,183100,5.9957514,3.3936245,4.626593,4.8139706,7.0686774,4.6056046,5.3132586,5.493371,2.5522082,2.2399833,2.035388,2.1216514,10.570663036979871,0.0,0.565
2776,277600,3.410019,1.1244133,0.7449141,0.6840798,100,0.0,1838,183800,5.474456,3.4512405,4.560278,4.803754,8.884475,4.575654,5.3051915,5.487834,4.7753973,2.429275,2.1146164,2.1274927,16.834789633764302,0.0,0.564
2788,278800,2.4962661,-0.7961521,0.5791064,0.6676701,100,0.0,1845,184500,3.4353096,4.608311,4.4925365,4.803653,5.931576,3.8121586,5.0716424,5.471323,1.2789161,1.7136759,2.0294664,2.1258779,11.87865561150039,1.0,0.566
2796,279600,1.3506538,-0.5759181,0.5349462,0.65155005,100,89.0,1851,185100,1.6805943,5.844445,4.52516,4.815125,3.031248,5.2685266,5.060106,5.466675,0.23718062,2.5278916,2.0788102,2.1325095,16.721677956569287,1.0,0.566
2804,280400,-8.957038,-1.0261812,0.44702354,0.62463284,100,0.0,1856,185600,10.300853,6.512662,4.607285,4.8401227,1.3438151,5.4864798,5.054309,5.4647555,0.82284826,1.3482487,1.9714394,2.136422,23.714680041817136,1.0,0.564
2812,281200,-0.85658693,0.15845394,0.35107148,0.62402064,100,100.0,1863,186300,3.1297264,4.5354333,4.614166,4.8362303,2.2731395,4.6938868,4.9652376,5.460251,0.0213854,1.8181406,2.0271523,2.1422179,16.923732196063487,1.0,0.561
2820,282000,7.5467434,1.0453788,0.19870764,0.6131133,100,97.0,1869,186900,1.9864457,3.1417098,4.519045,4.8268604,9.533189,4.1870885,4.7177525,5.439974,0.6431045,0.848036,1.9671631,2.1308916,17.15526941698521,1.0,0.566
2828,282800,-1.0701282,1.2178295,0.35720143,0.630986,100,0.0,1875,187500,4.9609537,3.502009,4.3383956,4.8135343,3.8908255,4.719838,4.695597,5.4445205,3.2852287,1.5607789,1.8736506,2.1189842,15.218922520326348,0.0,0.569
2836,283600,-6.9904222,1.9146149,0.46717006,0.6564108,100,0.0,1879,187900,9.763868,3.8803005,4.325677,4.7983594,2.7734463,5.7949157,4.7928476,5.4547706,1.8649869,1.8806782,1.8302728,2.1205018,13.638673978642553,1.0,0.569
2844,284400,-3.6410208,-0.77735376,0.14419112,0.6326178,100,0.0,1885,188500,6.027418,5.991557,4.5405025,4.8177285,2.3863974,5.214204,4.6846933,5.4503455,2.0255284,1.94193,1.878963,2.1238847,22.02830479271024,0.0,0.567
2852,285200,-2.0928664,-0.00025405883,0.24164867,0.63478994,100,0.0,1890,189000,7.881132,4.5693126,4.432337,4.804648,5.7882657,4.5690584,4.6739855,5.4394374,3.4481442,1.8896797,1.7712681,2.1196597,16.71327302300674,0.0,0.567
2859,285900,4.1453857,0.7809147,0.26946387,0.6233902,100,0.0,1896,189600,4.6199217,5.6473484,4.606319,4.8293905,8.765307,6.428263,4.875783,5.4527807,4.6199217,3.554893,1.9842467,2.1389067,16.82145508114701,0.0,0.562
