actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3661,366100,-3.0661397,1.6641018,0.6228205,0.07021082,100,22.0,9934,993400,5.8551035,4.14259,5.146673,5.352307,2.7889638,5.8066916,5.7694936,5.422517,0.113658614,2.0557034,2.054895,2.3669045,13.168527891975412,1.0,0.515
3669,366900,0.08805752,1.0495263,0.6311541,0.081466645,100,51.0,9958,995800,6.2655015,4.197599,5.044544,5.3369737,6.353559,5.247125,5.675698,5.4184403,2.0918777,1.2964593,1.931804,2.354639,13.31761710167994,0.0,0.516
3677,367700,-3.4321947,0.3820468,0.46186036,0.0796678,100,0.0,9978,997800,8.5374975,4.8267684,5.0411515,5.340397,5.105303,5.2088146,5.503012,5.4200644,2.572959,2.2762713,2.0392387,2.364546,13.35378217828465,0.0,0.513
3685,368500,-0.18471527,1.3733692,0.48515114,0.09736833,100,0.0,10003,1000300,5.758192,3.9921024,5.0321293,5.324556,5.573477,5.365472,5.51728,5.4219246,4.0880733,1.8332075,2.074849,2.360202,11.647081143115091,0.0,0.513
3693,369300,0.12298679,0.5534786,0.37040025,0.081935644,100,0.0,10024,1002400,0.6724331,4.359109,5.071957,5.3212614,0.7954199,4.912587,5.442358,5.403197,0.24475433,1.6048393,2.0206883,2.3456705,13.520058651011269,1.0,0.518
3701,370100,-4.97637,1.8095013,0.42509732,0.11319036,100,0.0,10045,1004500,9.481946,3.246118,5.004322,5.305826,4.505576,5.0556192,5.4294195,5.419017,0.014292822,1.7939651,2.038192,2.3525445,14.707205117540061,1.0,0.517
3710,371000,1.1846743,-1.0459642,0.27089655,0.11350029,100,58.0,10072,1007200,4.858337,7.2145486,5.375551,5.315357,6.043011,6.168584,5.646448,5.428858,3.8835053,1.7904764,2.0890293,2.3405156,12.308308468576502,0.0,0.52
3718,371800,2.9056587,0.025668334,0.46095142,0.110488795,100,16.0,10093,1009300,1.5858636,5.033249,5.100428,5.315862,4.4915223,5.058917,5.561379,5.4263515,1.5858636,2.2289824,2.1428764,2.349987,13.555917824901522,1.0,0.518
3726,372600,-1.4960787,-0.6124673,0.37863168,0.10157071,100,0.0,10117,1011700,4.4627466,6.253701,5.0528984,5.3287296,2.966668,5.641233,5.431531,5.4303,1.6715149,2.6280212,1.9854206,2.3474004,10.664408030444399,1.0,0.518
3734,373400,3.3417182,0.33574304,0.57955086,0.122698665,100,13.0,10138,1013800,2.4808145,5.86107,4.947722,5.317259,5.8225327,6.1968126,5.5272737,5.439957,1.680904,2.5768871,1.9749825,2.354946,13.445072141976851,1.0,0.515
3742,374200,1.2735538,0.8461221,0.4800693,0.12029695,100,6.0,10162,1016200,4.1321545,4.565663,4.881858,5.3067937,5.4057083,5.411784,5.361927,5.42709,3.3012986,2.6593711,2.0117195,2.350313,12.830874291263353,0.0,0.518
3750,375000,1.4392408,-0.42283702,0.36983013,0.116911635,100,54.0,10184,1018400,1.6520447,5.9177117,5.0522285,5.315699,3.0912855,5.4948745,5.422058,5.432611,0.50151396,2.8117576,2.0782785,2.3585615,12.17915380819531,1.0,0.516
3758,375800,-0.22362423,0.143827,0.41186962,0.11064122,100,77.0,10205,1020500,0.7452303,4.791986,4.997551,5.3100214,0.5216061,4.935813,5.4094195,5.420663,0.4878303,2.1473374,2.0659857,2.3511953,11.874506379508274,1.0,0.518
3766,376600,-0.69972754,-0.32597885,0.30196437,0.11696094,100,45.0,10228,1022800,6.988859,4.0018673,4.97418,5.2925067,6.2891316,3.6758885,5.276145,5.409467,2.110905,1.193027,2.073246,2.3424532,14.999226312014436,0.0,0.522
3774,377400,5.536357,-0.4293149,0.2574967,0.11082988,100,0.0,10254,1025400,3.6918013,5.532874,5.0715303,5.294724,9.228158,5.103559,5.3290267,5.405554,3.2120514,1.4677495,2.0885596,2.327272,13.423490147635528,0.0,0.525
3782,378200,0.6622162,-0.6736973,0.28801835,0.12095088,100,0.0,10277,1027700,6.4527793,5.7407312,5.112315,5.297012,7.1149955,5.0670342,5.400334,5.4179626,6.4527793,1.7999713,2.034029,2.3283284,13.856634793761055,0.0,0.522
3790,379000,-3.1276393,-0.6338664,0.23095013,0.1360067,100,0.0,10298,1029800,11.04993,5.7693286,5.2225056,5.2995296,7.9222903,5.135462,5.4534545,5.4355364,1.3799562,3.1425078,2.2280145,2.3422096,13.421462710525535,1.0,0.521
3798,379800,0.3371277,0.4156774,0.12772185,0.13678493,100,5.0,10319,1031900,6.3588386,5.7496586,5.479859,5.30099,6.6959662,6.165336,5.607581,5.437775,5.099995,2.5410624,2.3549814,2.3400464,15.497750254822337,0.0,0.522
3806,380600,5.20572,0.17938678,0.07028008,0.1461859,100,0.0,10342,1034200,3.373513,5.810658,5.4243345,5.3049607,8.579233,5.990045,5.494615,5.451147,3.373513,2.6631873,2.3174064,2.3418262,13.506464165107746,0.0,0.522
3814,381400,-5.356172,1.4779145,0.26146108,0.1574116,100,0.0,10366,1036600,7.261227,3.9670105,5.2244854,5.302609,1.905055,5.4449253,5.485947,5.4600205,1.1066806,1.7864221,2.336296,2.3458378,15.02170235124892,1.0,0.521
3822,382200,-5.934515,-0.42852917,0.11261224,0.1434714,100,0.0,10389,1038900,8.056498,5.9586077,5.3907795,5.316161,2.1219828,5.530079,5.5033917,5.4596324,1.882634,2.6999354,2.3904936,2.347169,14.011105451548472,1.0,0.52
