actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
302,30200,0.07446277,3.8451378,2.5340362,1.4873896,100,91.0,1.1782507,1.6869514,2.9308867,3.8785288,1.2527134,5.5320888,5.464922,5.3659186,0.8532394,0.7365159,0.80111605,1.4257072,16.501754846626046,1.0,0.75
310,31000,3.9149091,3.3087487,2.6645334,1.5062673,100,55.0,1.9565985,1.8531023,2.6531646,3.8317823,5.8715076,5.1618514,5.317697,5.33805,0.6750523,0.3528249,0.7572998,1.3968519,16.226175093814074,1.0,0.756578947368421
318,31800,-0.23229504,1.5262184,2.5444086,1.5037903,100,0.0,6.6326175,3.8635888,2.7658558,3.845126,6.4003224,5.3898067,5.310264,5.348916,2.098792,1.0300108,0.7710216,1.3935705,16.532488873700387,0.0,0.7596153846153846
326,32600,5.691459,2.5697532,2.5183225,1.5106084,100,82.0,0.9891714,3.8698318,2.802886,3.851373,6.6806307,6.439585,5.3212085,5.361982,0.39746687,0.64421374,0.76589006,1.3758047,19.31198867112115,1.0,0.7625
334,33400,1.002317,3.320704,2.5916843,1.5544524,100,0.0,5.62236,2.9365234,2.8222768,3.8236403,6.624677,6.257227,5.4139614,5.3780923,0.97111946,1.2724445,0.8171736,1.3774168,16.422152637817742,1.0,0.7621951219512195
342,34200,1.34852,2.2504056,2.4430382,1.5751927,100,28.0,1.9701891,3.335936,2.860419,3.815043,3.3187091,5.5863414,5.3034563,5.3902354,0.14294256,1.0258639,0.84894925,1.3604172,16.772066304761786,1.0,0.7678571428571429
351,35100,0.6200013,4.8524113,2.6793706,1.651335,100,0.0,4.137597,1.0172656,2.6841924,3.7452407,4.7575984,5.8696766,5.363563,5.3965755,0.2936235,0.4541239,0.79410547,1.3376067,14.468272935604018,1.0,0.7739130434782608
360,36000,3.7566807,3.3228612,2.884163,1.6902201,100,94.0,1.8493702,2.7607846,2.6692147,3.717006,5.606051,6.083646,5.5533767,5.407226,1.8493702,0.54548293,0.78481317,1.318658,15.626976749384784,1.0,0.7796610169491526
368,36800,-2.5953085,4.112493,2.829855,1.7263463,100,0.0,6.3147736,3.1248991,2.7733564,3.714052,3.719465,7.2373924,5.603212,5.440398,1.908205,0.8253068,0.8254899,1.3084875,16.968877434355758,1.0,0.7845303867403315
375,37500,-0.47551537,2.3865576,2.6570406,1.7027159,100,0.0,5.4677415,3.3395889,2.8634033,3.710683,4.992226,5.7261467,5.520444,5.413399,0.4993294,1.2007691,0.8885857,1.3095081,14.907953083088861,1.0,0.7886178861788617
383,38300,7.473614,1.7169603,2.61242,1.7099656,100,100.0,0.5141254,2.2606094,2.7330685,3.669695,7.9877396,3.97757,5.3454876,5.379661,0.5141254,0.58231133,0.79639465,1.2884614,16.730641908281402,1.0,0.7931034482758621
391,39100,1.3542032,1.5603867,2.5681603,1.6976708,100,100.0,1.5628138,2.7765603,2.771538,3.6608005,2.917017,4.336947,5.339698,5.358472,0.037653156,0.35133964,0.7405376,1.270843,16.26256690471726,1.0,0.7974025974025974
399,39900,0.8824525,0.6871829,2.415905,1.6881636,100,0.0,5.3458686,3.5831761,2.886907,3.6532662,6.228321,4.2703586,5.302812,5.3414297,5.1441827,0.8467264,0.75221926,1.2645108,16.386444524673426,0.0,0.7989821882951654
407,40700,4.1554947,1.4862922,2.3658552,1.7054133,100,95.0,1.696997,3.2529202,2.9590461,3.63252,5.852492,4.739213,5.3249016,5.3379335,0.08677423,1.3137771,0.83032495,1.2673116,18.64650251820681,1.0,0.800498753117207
415,41500,2.3030343,2.0966187,2.472364,1.7203493,100,97.0,1.1194494,3.145329,2.9031675,3.616725,3.4224837,5.241948,5.375531,5.3370743,0.67158204,0.44518453,0.769147,1.2498194,19.431203630416015,1.0,0.80440097799511
423,42300,-0.6389618,2.2126758,2.371209,1.7126563,100,0.0,8.084669,3.0503478,2.8949313,3.6170988,7.4457073,5.263023,5.266141,5.3297553,1.4796022,1.0631177,0.817322,1.2501276,21.885522904508708,1.0,0.8057553956834532
431,43100,4.131142,1.6247952,2.2494957,1.718009,100,96.0,1.6028203,3.1048782,2.8494446,3.5990224,5.7339625,4.7296734,5.0989404,5.317031,1.6028203,1.1269944,0.8526237,1.2435904,16.83427611557928,1.0,0.8094117647058824
439,43900,2.3954692,-0.21205623,2.0269854,1.6695479,100,98.0,0.80213994,4.5320644,2.9615579,3.6284506,3.1976092,4.3200083,4.988543,5.297999,0.09958361,1.740941,0.8966741,1.2601061,16.683496126837568,1.0,0.8083140877598153
447,44700,7.1669307,1.5878253,1.8572795,1.6691266,100,99.0,0.94708973,4.0453243,3.2332716,3.646056,8.11402,5.633149,5.0905514,5.3151827,0.1922037,1.053128,0.9621633,1.258392,15.073685175947002,1.0,0.8095238095238095
455,45500,4.679282,3.212471,1.84269,1.7030169,100,88.0,1.3003509,3.5706139,3.307104,3.6421635,5.9796333,6.783085,5.1497936,5.3451805,1.3003509,0.23096016,0.9278373,1.2402363,16.334185837628308,1.0,0.8129175946547884
463,46300,3.7014472,0.36267608,1.534063,1.6689636,100,0.0,2.2661488,5.14864,3.5728767,3.6750836,5.967596,5.511316,5.1069403,5.344047,0.09371446,2.0141325,1.0683599,1.261301,14.787364369082221,1.0,0.8096280087527352
471,47100,-5.871347,2.2865696,1.7168728,1.7148161,100,0.0,9.091978,2.8684258,3.370818,3.6386213,3.2206311,5.154996,5.087691,5.353438,2.1209402,0.5889516,1.0268456,1.2479236,14.880577474985927,0.0,0.8129032258064516
479,47900,0.48204327,-0.51002806,1.525001,1.6690433,100,0.0,9.245118,4.5425363,3.5483236,3.663814,9.727161,4.032508,5.073324,5.332857,0.04290288,0.8798259,1.0181947,1.2418302,15.179524862469503,1.0,0.813953488372093
487,48700,-0.5828388,0.016626978,1.4254779,1.6479928,100,0.0,2.896749,4.6307154,3.689381,3.6735823,2.3139102,4.6473417,5.1148586,5.321575,1.7016579,0.41431943,1.0144364,1.226024,16.758940710334194,1.0,0.817047817047817
495,49500,6.598816,1.0091377,1.3887324,1.6372825,100,18.0,2.0037286,3.5746377,3.8380175,3.6782343,8.602545,4.583775,5.22675,5.315517,1.2552228,0.8534931,1.0679928,1.2220871,18.89764347155818,1.0,0.8179959100204499
503,50300,0.5308097,2.50684,1.4297097,1.651012,100,95.0,0.7033228,4.38314,3.8993392,3.6917596,1.2341325,6.8899803,5.3290496,5.3427715,0.22356647,1.1468297,1.0134912,1.2205719,14.737428038584527,1.0,0.8189134808853119
511,51100,0.5969622,3.073248,1.5637935,1.6757232,100,3.0,2.1049948,2.1663427,3.7302926,3.6596363,2.701957,5.2395906,5.2940855,5.3353596,0.17033032,0.68340933,1.021504,1.2125124,16.47453141132352,1.0,0.8217821782178217
520,52000,0.8968792,2.9119644,1.5758791,1.6958888,100,0.0,8.57427,4.0131183,3.9634802,3.6685843,9.471149,6.925083,5.539359,5.364473,8.57427,1.0785168,1.0602628,1.2093683,14.748863762234885,0.0,0.8229571984435797
528,52800,7.2494564,1.3019708,1.5426109,1.675973,100,97.0,0.26719597,4.4629393,3.972464,3.6829305,7.5166526,5.7649107,5.515075,5.3589034,0.26719597,1.066898,1.0284728,1.2094818,16.13662490979592,1.0,0.8237547892720306
536,53600,4.4963646,1.6512153,1.6344419,1.6779753,100,50.0,1.0445855,4.2158556,4.002262,3.6961603,5.54095,5.86707,5.6367035,5.374136,1.0445855,0.7239865,0.945779,1.2044032,16.456491487835613,1.0,0.8245283018867925
544,54400,-2.9543548,-0.51037085,1.4349524,1.6429911,100,0.0,8.97773,4.5706344,4.0972886,3.7172582,6.023375,4.0602636,5.5322413,5.3602495,5.0585136,1.4671237,0.9427311,1.2058307,16.53601963330624,0.0,0.8252788104089219
552,55200,3.1050997,-2.6824327,1.1622177,1.5869265,100,100.0,0.6224974,7.771888,4.3544993,3.7760737,3.727597,5.0894556,5.5167165,5.363,0.6224974,1.2920549,1.0344108,1.2087286,14.34842385743476,1.0,0.8241758241758241
560,56000,0.5584736,0.938455,1.1161844,1.600584,100,0.0,7.352131,3.6342216,4.1742706,3.7490647,7.9106045,4.572676,5.290455,5.349649,0.23635644,0.556468,0.91603994,1.1988922,16.753703182805125,1.0,0.8267148014440433
568,56800,6.477324,2.9086003,1.2223294,1.6173128,100,89.0,1.8226418,3.447654,4.2406216,3.7540917,8.299966,6.356254,5.46295,5.3714046,0.28528428,0.7209329,0.9341921,1.1944602,16.68140999162331,1.0,0.8274021352313167
575,57500,2.306632,3.2539043,1.4546493,1.6375029,100,96.0,0.6584031,2.5336075,4.140486,3.740291,2.9650352,5.7875123,5.5951347,5.3777943,0.6584031,0.60309565,0.90051097,1.1865454,22.15912852150207,1.0,0.827768014059754
583,58300,0.29428053,1.7748778,1.48457,1.6341977,100,46.0,4.1703663,3.71024,4.0732427,3.739226,4.464647,5.485118,5.5578127,5.373424,1.9231076,0.80177915,0.9367905,1.1827213,16.728888916542335,1.0,0.82842287694974
591,59100,2.668014,1.2212994,1.5913565,1.6350323,100,92.0,0.3931439,4.0237894,4.035579,3.7335258,3.061158,5.2450895,5.626936,5.368558,0.30960697,1.1571461,0.97602445,1.180966,19.372160260538056,1.0,0.8290598290598291
599,59900,7.70158,-0.037943054,1.4413565,1.6187627,100,97.0,1.5387362,3.2569594,3.9726105,3.722714,9.240316,3.2190163,5.413967,5.341477,0.027437191,0.44509053,0.9209761,1.1721983,16.4018081350435,1.0,0.8296795952782462
607,60700,-6.6543803,4.632192,1.8300251,1.6690806,100,0.0,9.832874,0.8841647,3.7122333,3.6825309,3.178494,5.5163565,5.5422587,5.3516116,1.3234453,0.19773383,0.8876608,1.1594962,14.49794831223483,1.0,0.831946755407654
615,61500,-4.8137817,1.6631095,1.4832754,1.6521182,100,0.0,7.3427978,4.8302636,4.0451794,3.712089,2.5290158,6.493373,5.528454,5.3642077,0.063551925,1.5973904,0.98749,1.1693711,16.75244449537358,1.0,0.8292282430213465
623,62300,-5.0055294,-1.2819319,1.3974899,1.6314166,100,0.0,7.5992002,6.2746797,3.9403467,3.7324898,2.593671,4.9927473,5.3378367,5.3639064,0.24151033,0.9375475,0.8696733,1.1632607,16.228165867691843,1.0,0.8298217179902755
631,63100,-5.1897755,1.0314955,1.4121269,1.6331824,100,86.0,9.90003,2.9573014,3.8027925,3.711389,4.7102547,3.988797,5.2149196,5.3445716,0.5001634,0.64778745,0.9140622,1.1577258,16.54490436523452,1.0,0.8304
639,63900,8.008968,-1.0989454,1.1367979,1.5812603,100,84.0,1.4381082,5.739347,4.020915,3.7492695,9.447077,4.6404014,5.1577134,5.3305297,0.111982934,1.2794807,0.9348368,1.1625186,11.89337412969723,1.0,0.8293838862559242
647,64700,0.035073996,0.0911174,1.1737481,1.5690826,100,0.0,3.2729347,4.399604,3.8664732,3.7479374,3.3080087,4.490721,5.0402207,5.31702,0.24601443,0.6102767,0.8503453,1.154172,16.50830495690283,1.0,0.8315132605304212
655,65500,6.7646346,2.2392,1.5313668,1.5829849,100,95.0,1.0916802,2.690076,3.5430024,3.7296853,7.8563147,4.9292765,5.0743694,5.3126707,1.0916802,1.0618122,0.85677713,1.1542068,16.541044945197857,1.0,0.8305084745762712
663,66300,1.7390715,4.15292,1.5655317,1.6154054,100,99.0,0.19579756,1.7928677,3.507884,3.7095249,1.934869,5.9457874,5.0734158,5.32493,0.05631762,0.25110003,0.8603306,1.1438652,16.75052972606163,1.0,0.832572298325723
671,67100,7.9489017,1.7482698,1.473015,1.6119072,100,96.0,0.5447432,2.8440976,3.5041647,3.7052665,8.493645,4.5923676,4.97718,5.3171735,0.5447432,0.48697495,0.83713883,1.1369336,14.732402184677262,1.0,0.8345864661654135
679,67900,-1.3048382,2.474499,1.6121957,1.6297543,100,0.0,5.906725,3.716784,3.517321,3.6999493,4.6018867,6.191283,5.129517,5.3297033,1.3304296,0.65073436,0.82422554,1.1310843,17.8077391818077,1.0,0.836552748885587
687,68700,-0.31498384,0.78304976,1.5409706,1.6179628,100,0.0,6.841511,4.6236787,3.5308075,3.7097611,6.526527,5.4067287,5.071778,5.3277235,0.19962814,1.3266661,0.8224517,1.1348299,16.291892259744635,1.0,0.8370044052863436
