delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
0.51502514,100,0.0,480,48000,8.972736,9.4877615,8.332524,188.24306638924443,0.0,0.38413361169102295
3.474674,100,12.0,482,48200,0.8626516,4.3373256,0.3394831,154.03059749918566,1.0,0.38253638253638256
-0.05714655,100,20.0,485,48500,2.365541,2.3083944,1.3407155,56.085107327535084,1.0,0.384297520661157
-0.88862514,100,0.0,487,48700,7.347448,6.4588227,2.7526267,308.65912270334593,0.0,0.38477366255144035
2.7235947,100,0.0,489,48900,4.5075336,7.231128,2.1163042,141.27491878291417,0.0,0.38524590163934425
-0.9956708,100,0.0,491,49100,6.9922175,5.9965467,4.755017,333.0602236280922,0.0,0.3836734693877551
-3.2843008,100,0.0,494,49400,8.021157,4.7368565,3.7559597,83.42437613273101,0.0,0.38336713995943206
-0.079564095,100,24.0,495,49500,3.7028239,3.6232598,0.64931667,84.25152943407323,1.0,0.3825910931174089
5.4645414,100,0.0,497,49700,4.61502,10.079561,4.61502,176.2862203258327,0.0,0.3850806451612903
2.9814544,100,0.0,500,50000,5.320086,8.30154,4.3768425,122.1092924142553,0.0,0.3867735470941884
2.0947814,100,0.0,502,50200,7.446503,9.541285,6.4086432,356.8751776163419,0.0,0.3872255489021956
3.4744072,100,2.0,504,50400,1.6061479,5.080555,1.6061479,112.39027736467385,1.0,0.3856858846918489
1.0304344,100,5.0,506,50600,2.909044,3.9394784,1.5734315,88.6080939338276,1.0,0.38811881188118813
-3.2378612,100,6.0,507,50700,6.1232557,2.8853946,1.45478,100.34721831785369,1.0,0.3893280632411067
-1.1828256,100,0.0,509,50900,3.889006,2.7061803,2.2471905,205.3886873019837,0.0,0.39173228346456695
0.2273345,100,0.0,511,51100,7.3135214,7.540856,5.737336,93.41554968861513,0.0,0.39019607843137255
-4.654379,100,59.0,514,51400,5.2215223,0.5671437,0.21970409,116.56348831392602,1.0,0.3898635477582846
-1.5828581,100,0.0,515,51500,10.234253,8.651395,7.8470993,75.67453072652208,0.0,0.39105058365758755
-0.19058847,100,0.0,517,51700,5.4189005,5.228312,4.208135,94.09057973452856,0.0,0.39147286821705424
0.3604884,100,0.0,520,52000,4.609538,4.9700265,3.1513085,193.55366271680916,0.0,0.3892100192678227
0.38246155,100,0.0,523,52300,4.669601,5.0520625,3.3848777,197.59408711694186,0.0,0.3888888888888889
-0.6606469,100,9.0,524,52400,3.8563652,3.1957183,1.0751917,81.50633940829599,1.0,0.3881453154875717
1.0467052,100,0.0,525,52500,4.0578985,5.104604,3.9536128,81.63694938953846,0.0,0.3893129770992366
0.15289831,100,3.0,528,52800,3.3049552,3.4578536,1.7453431,66.52634864703082,1.0,0.3889943074003795
0.022448301,100,41.0,530,53000,2.2871137,2.309562,0.13328642,204.87732918723717,1.0,0.389413988657845
1.2216072,100,0.0,533,53300,8.943617,10.165224,8.943617,105.3487358063291,0.0,0.39097744360902253
4.370969,100,0.0,535,53500,3.765303,8.136271,2.3824162,313.6462888626996,0.0,0.3895131086142322
-0.8093896,100,0.0,537,53700,7.0788984,6.269509,5.0615807,91.96088985554591,0.0,0.38992537313432835
3.7101774,100,5.0,538,53800,2.4381976,6.148375,1.8839402,83.65185480654168,1.0,0.3891992551210428
-5.052289,100,40.0,540,54000,7.5340834,2.4817944,0.10221153,129.69837264150215,1.0,0.38961038961038963
6.3789635,100,13.0,542,54200,1.17677,7.555733,1.17677,147.60905790789707,1.0,0.39186691312384475
4.4838095,100,17.0,543,54300,1.3492188,5.8330283,1.2086083,86.76409716129857,1.0,0.3929889298892989
-0.052419662,100,0.0,546,54600,5.3144517,5.262032,3.9496531,128.808670645913,0.0,0.3926605504587156
-0.61146927,100,0.0,547,54700,9.114548,8.503078,4.600272,89.28458302821818,0.0,0.39194139194139194
-0.30386734,100,0.0,548,54800,8.662354,8.358487,7.32533,78.18258242920693,0.0,0.3912248628884826
0.18309069,100,0.0,549,54900,3.5509048,3.7339954,3.0891638,98.15282930648843,0.0,0.3905109489051095
-1.0519934,100,0.0,552,55200,9.2592535,8.20726,7.058522,214.75276293658493,0.0,0.38838475499092556
-0.92034125,100,21.0,555,55500,3.5990062,2.678665,0.5116699,172.34190912561104,1.0,0.3862815884476534
-5.0938053,100,36.0,557,55700,5.488957,0.39515173,0.18260628,94.71264450873578,1.0,0.38669064748201437
1.2079287,100,0.0,559,55900,6.8609266,8.068855,5.93022,316.4332694074813,0.0,0.3888888888888889
0.9214549,100,0.0,561,56100,6.3862143,7.307669,4.7519097,58.775273182214946,0.0,0.3875
-0.24720335,100,0.0,564,56400,5.9839435,5.73674,2.694246,299.7033908902203,0.0,0.3872113676731794
2.5157135,100,11.0,566,56600,3.8773248,6.3930383,1.0649322,111.59331680573581,1.0,0.3858407079646018
3.6105647,100,1.0,567,56700,4.4705625,8.081127,1.8946677,83.91773376917773,1.0,0.3869257950530035
-1.9188938,100,0.0,569,56900,9.914281,7.995387,7.8387537,302.61606115373934,0.0,0.3873239436619718
0.95012045,100,16.0,571,57100,3.421842,4.3719625,0.42192832,73.31661075966515,1.0,0.387719298245614
-0.6506562,100,33.0,573,57300,3.0366921,2.386036,0.44264156,186.78941443046273,1.0,0.3881118881118881
-4.139283,100,0.0,576,57600,8.567112,4.427829,3.6521173,120.78869241750232,0.0,0.391304347826087
-3.0436525,100,0.0,578,57800,7.2233024,4.17965,4.17965,90.57655334332613,0.0,0.39168110918544197
-1.9732584,100,18.0,581,58100,3.449999,1.4767407,1.0374558,141.22630363070752,1.0,0.3931034482758621
-2.3434162,100,0.0,582,58200,12.090915,9.7474985,8.688407,86.89621709800515,0.0,0.39414802065404475
1.704355,100,28.0,584,58400,0.8851185,2.5894735,0.42437524,319.47498389030477,1.0,0.3927958833619211
4.4875355,100,0.0,586,58600,2.850146,7.3376813,2.3546166,84.65161844625688,0.0,0.39316239316239315
-0.06359339,100,0.0,588,58800,7.0588884,6.995295,6.995295,121.37539551215605,0.0,0.39182282793867124
-0.6135895,100,22.0,591,59100,2.7017334,2.0881438,1.2786102,168.78894460228415,1.0,0.39322033898305087
2.5866413,100,0.0,594,59400,7.1486864,9.735328,7.1486864,64.73485558799267,0.0,0.39291736930860033
3.9719658,100,69.0,595,59500,1.9012202,5.873186,0.12954065,92.17033090793942,1.0,0.39225589225589225
2.238203,100,0.0,597,59700,6.902155,9.140358,5.5801005,126.56444677934331,0.0,0.3926174496644295
-0.37466806,100,80.0,599,59900,0.9044914,0.52982336,0.05735094,136.88190988967023,1.0,0.39297658862876256
-4.387574,100,0.0,600,60000,9.826071,5.4384966,2.5460758,96.14512138989087,0.0,0.39398998330550916
-2.9824243,100,12.0,603,60300,4.984646,2.0022216,1.569826,173.12497652415504,1.0,0.3920265780730897
-7.332932,100,1.0,604,60400,10.15306,2.820128,1.9638138,56.86008403674625,1.0,0.39303482587064675
2.0897112,100,0.0,606,60600,6.338416,8.428127,6.338416,84.51592649057838,0.0,0.3933884297520661
-1.1444912,100,9.0,609,60900,4.4328895,3.2883983,0.2330116,190.20398057103313,1.0,0.39473684210526316
3.3963914,100,0.0,611,61100,4.6335187,8.02991,3.115496,155.98934856666816,0.0,0.39672131147540984
2.823994,100,0.0,614,61400,3.2719777,6.0959716,2.1245415,116.49951281512861,0.0,0.3964110929853181
2.2739105,100,8.0,615,61500,3.3241792,5.5980897,1.6778908,67.08266419467213,1.0,0.3957654723127036
1.4817772,100,13.0,618,61800,3.0063124,4.4880896,0.9249713,306.5341712593519,1.0,0.39708265802269044
-3.6651788,100,0.0,620,62000,6.765697,3.1005182,2.3615706,86.43788186071568,0.0,0.3990306946688207
-1.714158,100,0.0,622,62200,5.5716214,3.8574634,3.455327,136.9927406295461,0.0,0.3977455716586151
2.1334329,100,4.0,625,62500,3.4344125,5.5678453,1.8569822,122.78234966253402,1.0,0.3974358974358974
2.12328,100,0.0,627,62700,7.90393,10.02721,7.1442223,102.77174467017414,0.0,0.3993610223642173
1.2691264,100,6.0,630,63000,2.8384614,4.107588,1.4678798,103.75974408774361,1.0,0.40063593004769477
-3.7068646,100,0.0,632,63200,7.6256647,3.9188,3.6580207,306.1651975111464,0.0,0.4009508716323296
-1.2394767,100,0.0,634,63400,7.7372284,6.4977517,5.256714,78.55589003796592,0.0,0.40126382306477093
-4.4311304,100,36.0,637,63700,6.10932,1.67819,0.24160026,69.20494332337849,1.0,0.4025157232704403
0.7469368,100,0.0,638,63800,8.300367,9.047304,8.148946,85.34979484161578,0.0,0.40345368916797486
2.9082441,100,20.0,640,64000,2.9204788,5.828723,1.4657912,132.14522570967776,1.0,0.40375586854460094
-1.2530136,100,9.0,643,64300,4.387791,3.1347775,1.1408826,122.4375866072213,1.0,0.40498442367601245
1.5821047,100,44.0,645,64500,1.9314644,3.513569,0.44288373,331.48141854912706,1.0,0.4052795031055901
-2.948276,100,0.0,647,64700,8.412135,5.463859,3.969028,107.98364555096632,0.0,0.4055727554179567
1.3926363,100,0.0,648,64800,8.1169195,9.509556,6.519706,54.810393827390875,0.0,0.40494590417310666
0.8067982,100,14.0,650,65000,3.9199493,4.7267475,1.7711097,121.64842845914458,1.0,0.4052388289676425
2.8312523,100,3.0,653,65300,2.4607618,5.292014,1.7902776,107.9493225731565,1.0,0.40644171779141103
-0.31368756,100,0.0,656,65600,2.989855,2.6761675,2.012944,195.75996172829423,0.0,0.4076335877862595
2.125537,100,4.0,657,65700,1.5128642,3.6384013,1.5128642,86.0890647308362,1.0,0.4070121951219512
2.2269628,100,1.0,658,65800,2.9370596,5.1640224,1.6952748,88.13283096637979,1.0,0.4079147640791476
4.175206,100,27.0,660,66000,1.1758451,5.3510513,0.231421,108.28333272663951,1.0,0.40971168437025796
0.27428865,100,0.0,663,66300,4.0707107,4.3449993,2.9028249,332.55399448162126,0.0,0.4108761329305136
-2.3723278,100,5.0,665,66500,6.120631,3.7483034,0.867065,137.11347687906056,1.0,0.411144578313253
-0.8402977,100,0.0,667,66700,10.394412,9.554114,8.142377,114.07912938420775,0.0,0.4114114114114114
0.11395979,100,0.0,668,66800,5.453,5.56696,2.8143084,93.21611859680128,0.0,0.4107946026986507
1.4214816,100,0.0,670,67000,5.041627,6.4631085,4.9411974,311.3991753048803,0.0,0.40956651718983555
3.4109726,100,3.0,672,67200,2.4278564,5.838829,1.5476017,104.06297512196865,1.0,0.4098360655737705
-2.3423333,100,0.0,674,67400,10.269822,7.927489,7.7320895,290.996079399956,0.0,0.4115898959881129
1.482943,100,0.0,676,67600,5.6783886,7.1613317,4.2830606,108.28646380476184,0.0,0.4103703703703704
1.6096367,100,66.0,679,67900,0.9858252,2.5954618,0.2587115,125.52662593681745,1.0,0.41002949852507375
-1.1393285,100,0.0,680,68000,7.7521596,6.612831,2.1832037,60.99629366030639,0.0,0.4108983799705449
4.244237,100,17.0,682,68200,1.6075242,5.851761,0.85304856,98.10243781156201,1.0,0.4111600587371512
0.722805,100,0.0,685,68500,7.960786,8.683591,7.8770247,94.28512596964572,0.0,0.4108187134502924
0.7276485,100,22.0,687,68700,2.6754134,3.4030619,0.6687847,312.50937869979,1.0,0.4096209912536443
