actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1742,174200,-4.459893,-1.2367218,0.061738595,-0.6393744,100,0.0,6.235415,5.728367,5.2533526,5.9583144,1.7755216,4.491645,5.31509,5.31894,1.7755216,3.7586675,3.1165278,3.406054,9.374193450913047,1.0,0.258
1746,174600,1.0058565,-0.407818,-0.056200404,-0.6309065,100,0.0,5.5382957,4.4039097,5.282205,5.9439845,6.5441523,3.9960914,5.2260046,5.313078,5.5382957,2.6992657,3.083849,3.4049315,8.092686769252142,0.0,0.26
1750,175000,0.6781349,0.7487154,0.046169285,-0.61637866,100,0.0,8.08516,5.0569944,5.320044,5.945196,8.763295,5.80571,5.366214,5.3288174,8.08516,2.9011374,3.0718246,3.4071314,9.182477232653623,0.0,0.259
1754,175400,-1.340558,0.17102304,-0.06337242,-0.6243388,100,0.0,4.6207814,6.2051325,5.4555526,5.962539,3.2802234,6.376155,5.3921814,5.3382006,0.5934255,3.222503,3.1346178,3.4161255,9.230386986845891,1.0,0.258
1758,175800,2.8651013,0.26595107,-0.045634385,-0.6274233,100,0.0,6.31512,6.18304,5.4579396,5.956633,9.180222,6.448991,5.412304,5.32921,6.31512,2.7834644,3.0946167,3.4062164,9.08676505904615,0.0,0.26
1762,176200,2.6064153,-0.30454952,0.02901681,-0.6125387,100,100.0,1.3999506,5.7855363,5.411266,5.9536376,4.006366,5.4809866,5.4402833,5.341099,1.3999506,2.5826447,3.1207087,3.4136245,8.160067520150978,1.0,0.259
1766,176600,-5.6982384,1.1145045,0.113726765,-0.5983232,100,0.0,8.517658,4.2639904,5.355091,5.9429874,2.81942,5.378495,5.4688177,5.3446636,1.3520807,2.711604,3.134523,3.4137113,9.390186305345471,1.0,0.26
1770,177000,4.9782763,0.9084061,0.09646035,-0.5982651,100,0.0,3.4346704,4.33121,5.381081,5.940716,8.412947,5.239616,5.4775414,5.342451,3.4346704,2.6197252,3.1161153,3.4086895,9.145727941946063,0.0,0.261
1774,177400,6.165787,0.21890493,0.086169936,-0.5995991,100,0.0,3.258515,4.475331,5.39792,5.937567,9.424302,4.694236,5.48409,5.337968,3.258515,2.2553506,3.1051385,3.4060004,9.26380751159057,0.0,0.26
1778,177800,3.4507918,0.38522878,0.0018577814,-0.59241533,100,0.0,2.7630548,4.5573215,5.4454565,5.929183,6.2138467,4.9425507,5.447315,5.336768,2.7630548,2.2218013,3.0464013,3.4005365,7.789487368536392,0.0,0.261
