delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
6.3221555,100,89.0,10573,1057300,1.7010236,8.023179,1.6574067,70.43982231776235,1.0,0.785
8.987967,100,90.0,10576,1057600,0.14074756,9.128715,0.10850037,177.91019452480128,1.0,0.786
6.0860844,100,93.0,10578,1057800,1.8441895,7.930274,1.8398936,104.39996276322739,1.0,0.785
1.9795818,100,100.0,10581,1058100,0.30674264,2.2863245,0.19462335,175.26831575762742,1.0,0.786
9.773692,100,0.0,10583,1058300,2.4683774,12.242069,2.154309,90.54671442224308,0.0,0.786
4.2665243,100,96.0,10584,1058400,1.8997862,6.1663103,1.8997862,76.9115696579627,1.0,0.785
3.5367215,100,99.0,10587,1058700,0.40196243,3.938684,0.17033447,285.93485193683983,1.0,0.786
5.2915807,100,95.0,10589,1058900,0.48879305,5.7803736,0.08681067,88.4330976412803,1.0,0.787
4.47391,100,96.0,10592,1059200,0.099058434,4.5729685,0.06636002,159.4048708074218,1.0,0.787
8.890318,100,87.0,10593,1059300,0.24192539,9.132243,0.07715362,99.21736561267487,1.0,0.787
7.062078,100,92.0,10595,1059500,1.185494,8.247572,1.1247121,89.3994323952473,1.0,0.787
7.495971,100,0.0,10597,1059700,2.3307614,9.826733,2.3307614,265.62821205398564,0.0,0.786
6.3570447,100,96.0,10599,1059900,0.24630293,6.603348,0.0030955828,92.06660274713504,1.0,0.786
0.59331083,100,0.0,10601,1060100,2.8825262,3.475837,2.4122205,92.16619916696057,0.0,0.786
3.9758213,100,98.0,10602,1060200,0.14484103,4.120662,0.1227775,96.3494608588585,1.0,0.785
4.6674953,100,97.0,10605,1060500,0.3274463,4.9949417,0.26583952,162.2163160614227,1.0,0.786
2.1658,100,100.0,10606,1060600,0.30191523,2.4677153,0.06982559,90.19215299127453,1.0,0.787
-0.7369275,100,0.0,10608,1060800,4.2400565,3.503129,3.503129,71.79756676270364,0.0,0.788
9.373093,100,90.0,10611,1061100,0.6236238,9.9967165,0.36881074,173.37738138936564,1.0,0.786
