actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
229,22900,-6.0267425,-0.63234794,-0.20558208,0.06323037,100,0.0,8.5266485,5.890028,5.445758,5.1101785,2.499906,5.2576804,5.240176,5.1734085,0.21940075,2.9763894,2.11703,2.0751727,11.838954246181705,1.0,0.6173913043478261
237,23700,3.1474042,-0.010708285,-0.16625439,0.0384229,100,3.0,5.786636,5.3411264,5.305691,5.137688,8.93404,5.3304186,5.1394367,5.1761107,0.37061194,1.7062155,2.072091,2.0530005,13.556453234692775,1.0,0.6218487394957983
245,24500,-0.6498318,-0.55112183,-0.1657193,0.02096242,100,0.0,6.9594526,6.0844855,5.495492,5.182175,6.309621,5.533364,5.3297734,5.203137,5.3552184,1.287687,2.0760956,2.028635,11.604994401009877,0.0,0.6260162601626016
253,25300,1.0545523,1.5820472,-0.09564724,0.061384052,100,55.0,3.4050562,5.1206846,5.471039,5.181273,4.4596086,6.702733,5.3753924,5.2426567,2.2700233,2.2764115,2.1107404,2.0308065,13.28161836284664,0.0,0.6220472440944882
261,26100,-2.4689875,0.6343648,-0.09632257,0.08026327,100,0.0,5.6322613,5.4752398,5.4924903,5.184798,3.1632738,6.1096053,5.396168,5.2650604,1.4864104,2.7239137,2.2240677,2.0622776,13.786573928381934,1.0,0.6106870229007634
269,26900,2.74825,-0.53057015,-0.12635793,0.056277342,100,0.0,6.27639,5.9155283,5.620221,5.209763,9.02464,5.3849587,5.4938636,5.266041,0.73104084,3.0007746,2.325338,2.0777776,13.223768344441776,1.0,0.6111111111111112
277,27700,2.4695823,-0.07159634,-0.18602246,0.067906834,100,5.0,3.1978734,5.6384177,5.7683654,5.226078,5.6674557,5.566821,5.5823436,5.293985,3.1978734,1.7959459,2.3879626,2.077004,13.095905599914174,0.0,0.6115107913669064
285,28500,-1.4465523,-0.068730496,-0.027786085,0.0726552,100,0.0,6.074565,5.360987,5.676803,5.2175393,4.6280127,5.2922564,5.6490173,5.2901945,0.21263531,2.4315004,2.4229243,2.088119,11.386072709654147,1.0,0.6013986013986014
293,29300,3.2520728,-0.68725306,0.03684684,0.04954935,100,32.0,4.018315,6.180606,5.5969253,5.2330213,7.2703876,5.493353,5.6337724,5.282571,0.30843696,2.1299496,2.346449,2.0921547,11.122875234650067,1.0,0.6020408163265306
301,30100,-0.31661415,1.3768688,-0.031691823,0.08406864,100,0.0,7.6334248,5.083052,5.7761555,5.235629,7.3168106,6.4599214,5.7444634,5.319698,5.4047766,3.109038,2.4576411,2.1218946,13.409927006879203,0.0,0.5927152317880795
309,30900,-4.8359094,-1.3811927,-0.1558619,0.046526317,100,1.0,5.203698,6.1960616,5.753455,5.255093,0.3677887,4.814868,5.5975933,5.301619,0.19009899,2.9992123,2.4542205,2.146353,11.674932424465544,1.0,0.5870967741935483
317,31700,-1.7386961,0.04091077,-0.03601087,0.064051,100,2.0,5.3800287,4.5196075,5.57561,5.2290897,3.6413326,4.5605183,5.5395994,5.2931404,1.9351093,1.8383207,2.373095,2.1397536,13.569615607511562,1.0,0.5880503144654088
325,32500,2.1541004,0.35234192,0.15092054,0.08639769,100,45.0,1.0650879,4.001567,5.36702,5.194433,3.2191882,4.3539085,5.517942,5.2808304,1.0650879,1.5582708,2.248546,2.1285415,12.969114193617191,1.0,0.588957055214724
333,33300,-0.8441131,2.3002768,0.31449163,0.1594081,100,0.0,3.1032193,4.099758,5.2811494,5.157813,2.2591062,6.400035,5.5956416,5.317221,2.2591062,1.9469267,2.2504983,2.1256227,13.19507549165947,0.0,0.5868263473053892
341,34100,5.5822015,0.751094,0.55863726,0.15653075,100,65.0,2.6715589,3.9487672,5.034954,5.1315007,8.25376,4.6998606,5.593591,5.288032,0.33806112,1.7619944,2.2862387,2.10757,13.249942458223849,1.0,0.5906432748538012
349,34900,-0.6099882,0.35704726,0.40348896,0.14331636,100,16.0,3.3572946,4.8498645,5.012129,5.1396823,2.7473063,5.2069116,5.4156184,5.282999,1.8925354,1.4548222,2.2319229,2.0949333,13.470060272063293,1.0,0.5942857142857143
357,35700,-1.7568097,-2.0698864,0.1465226,0.1030993,100,0.0,7.734756,6.5113654,5.184254,5.168069,5.9779463,4.4414797,5.330777,5.2711687,3.975448,2.9214864,2.3182096,2.1147814,13.281246165571444,0.0,0.5893854748603352
365,36500,0.5431986,-0.90997994,0.1803405,0.101578,100,0.0,7.518652,4.8512797,4.9680414,5.1464133,8.061851,3.9413006,5.148382,5.2479916,0.7574606,1.8495457,2.164815,2.1123831,13.429815647995271,1.0,0.5901639344262295
373,37300,0.7793354,1.7855024,0.3804007,0.14593783,100,20.0,1.8601893,4.319731,4.885294,5.128972,2.6395247,6.105233,5.265695,5.2749095,1.1602389,2.0102055,2.2032437,2.1072912,13.276388486451374,1.0,0.5909090909090909
381,38100,-5.673654,1.48839,0.44786385,0.17142002,100,0.0,8.50704,5.0820045,4.8685713,5.125018,2.833386,6.570395,5.316435,5.296438,1.6060523,2.6949594,2.2242608,2.122569,11.633947428465424,1.0,0.5863874345549738
389,38900,1.9012938,-1.005969,0.38424674,0.13703439,100,36.0,1.7994611,6.318705,4.8952484,5.150646,3.700755,5.3127356,5.2794952,5.28768,0.16290216,3.5348897,2.2738206,2.1410549,12.936052388633643,1.0,0.5846153846153846
397,39700,0.7166064,0.14602952,0.34272033,0.14556576,100,9.0,3.4914286,5.4037685,4.9329886,5.1475773,4.208035,5.549798,5.275709,5.2931423,0.612085,2.337906,2.241841,2.1381764,12.85773581689753,1.0,0.585427135678392
405,40500,-5.46338,0.8579308,0.45022777,0.17103606,100,0.0,10.166841,4.9101357,4.7794228,5.130645,4.7034607,5.7680664,5.229651,5.3016806,0.361769,2.784463,2.1717694,2.1482954,11.537110011573958,1.0,0.583743842364532
413,41300,5.2924247,-0.46175012,0.40263772,0.1496626,100,0.0,4.6512895,4.959185,4.8919606,5.1429586,9.943714,4.497434,5.2945976,5.2926216,2.4498045,1.672663,2.163415,2.143715,13.479996030213572,0.0,0.5821256038647343
421,42100,-3.4866617,-1.3397981,0.23685011,0.1299983,100,0.0,5.042447,6.9395027,5.0701933,5.1663346,1.5557854,5.599704,5.307043,5.296334,1.1128424,2.537259,2.192806,2.1476762,13.449627085290654,1.0,0.580568720379147
429,42900,-2.9667878,-2.1466572,-0.008782468,0.091516644,100,4.0,4.4920783,5.007119,5.1073766,5.1559453,1.5252905,2.860462,5.098594,5.247462,1.4126927,1.418514,2.1696224,2.1365201,13.672309002820452,1.0,0.5837209302325581
437,43700,0.7152979,-1.2478411,-0.110653326,0.09030482,100,3.0,0.63425845,5.8582373,5.1707244,5.1575446,1.3495563,4.6103964,5.0600705,5.2478495,0.23291235,1.7654765,2.152664,2.131436,15.404015205900286,1.0,0.58675799086758
445,44500,-1.4256415,-0.059945535,-0.10491922,0.0948232,100,0.0,7.8512034,5.212159,5.2405415,5.163179,6.425562,5.152213,5.1356225,5.2580013,3.729214,1.5283505,2.2325246,2.1265185,10.40984697169742,0.0,0.5896860986547086
453,45300,-3.981339,-0.7184064,-0.0718913,0.09078753,100,0.0,9.289906,4.963813,5.177862,5.155927,5.3085666,4.245406,5.105971,5.246714,1.4679028,1.8506063,2.1755302,2.126212,12.95152789624534,1.0,0.5925110132158591
461,46100,-0.051201344,-1.2367153,0.039813366,0.0724254,100,15.0,4.736775,5.9299746,5.186912,5.1737413,4.6855736,4.6932592,5.2267256,5.2461667,4.6855736,2.7978156,2.2504885,2.1420407,11.740145863958645,0.0,0.5909090909090909
469,46900,0.38875628,0.48221183,-0.0900427,0.079965465,100,0.0,7.7802606,6.01941,5.333963,5.1818814,8.169017,6.501622,5.2439203,5.2618475,7.6151457,4.1849146,2.39206,2.1709335,13.005327642907153,0.0,0.5851063829787234
477,47700,-6.0971904,-1.0696551,-0.3210379,0.058272664,100,0.0,10.801064,6.865729,5.51263,5.2038984,4.703873,5.7960734,5.1915917,5.2621703,2.79384,3.8428535,2.4977338,2.1891632,13.259588304765323,0.0,0.5794979079497908
485,48500,1.986306,-0.6317061,-0.29873428,0.047594815,100,35.0,1.7039855,5.586696,5.4575486,5.2068887,3.6902914,4.95499,5.1588135,5.2544827,0.10331827,2.0139122,2.3802233,2.180733,13.204686486511843,1.0,0.5802469135802469
493,49300,0.85617566,1.2601855,-0.16392285,0.08232206,100,0.0,2.7376869,4.2449045,5.3391237,5.186479,3.5938625,5.5050898,5.175201,5.2688007,1.4600205,1.5718149,2.3411558,2.1758215,13.218052370073346,1.0,0.5789473684210527
501,50100,-2.6574478,1.5662174,-0.09036432,0.115895204,100,0.0,10.431743,4.1883173,5.2687025,5.1648865,7.774295,5.754535,5.1783376,5.2807817,5.819689,2.720788,2.3505678,2.1882126,12.85616411147724,0.0,0.5776892430278885
509,50900,-7.8438134,0.72298014,-0.05689435,0.11543018,100,0.0,10.043915,6.0055475,5.3663607,5.183952,2.2001014,6.728527,5.3094654,5.299382,1.3683095,2.661772,2.386003,2.1884437,13.21604778253848,1.0,0.5764705882352941
517,51700,-6.3901567,1.3207254,0.043899287,0.117103636,100,0.0,9.166623,5.3951974,5.355331,5.1989136,2.7764661,6.7159224,5.399231,5.3160167,2.728412,3.5036101,2.5139852,2.2131314,13.399590795806443,0.0,0.5694980694980695
525,52500,-6.89414,0.16959557,0.053672656,0.10692056,100,15.0,8.1246,5.900586,5.4775777,5.217007,1.2304605,6.070182,5.5312505,5.323927,0.13883981,3.5180156,2.6053455,2.2313402,13.150365252042,1.0,0.5665399239543726
